Points_num,Min_date,Max_date,date2012_p,date2013_p,date2014_p,date2015_p,date2016_p,date2017_p,date2018_p,date2019_p,date2020_p,date2021_p,CONTINENT,area,Type,Nation,Locations,ORIG_FID,geometry
1952,2012-01-20,2021-11-04,130,130,87,76,77,94,105,118,111,116,Asia,0.484471,0,India,"[79.1457200000000,19.7833500000000;79.1513800000000,19.7898000000000]",20602,POINT (79.14855 19.786575)
278,2017-02-28,2019-05-04,0,0,0,0,0,71,32,5,0,0,Asia,0.820403,0,India,"[79.1325100000000,19.8487200000000;79.1411500000000,19.8558800000000]",20603,POINT (79.13683 19.8523)
591,2017-06-23,2019-05-02,0,0,0,0,0,66,112,10,0,0,Asia,0.518882,0,India,"[79.1330600000000,19.8424000000000;79.1393400000000,19.8486300000000]",20604,POINT (79.1362 19.845515000000002)
104,2017-05-15,2021-03-25,0,0,0,0,0,2,17,16,7,8,Asia,0.406795,0,India,"[74.7912800000000,20.8777700000000;74.7984100000000,20.8823200000000]",20605,POINT (74.79484500000001 20.880045000000003)
110,2013-10-21,2018-01-20,0,0,19,24,6,0,1,0,0,0,Asia,0.328767,0,India,"[75.8356800000000,19.8456500000000;75.8408700000000,19.8506100000000]",20606,POINT (75.838275 19.848129999999998)
430,2012-01-28,2021-10-06,0,0,1,1,0,0,0,1,4,3,Asia,1.0629,0,India,"[72.8998600000000,19.0095600000000;72.9108000000000,19.0173400000000]",20607,POINT (72.90532999999999 19.01345)
524,2012-01-20,2021-03-01,28,28,90,8,16,33,14,48,15,11,Asia,1.23774,0,India,"[72.8867300000000,19.0160200000000;72.8972200000000,19.0254700000000]",20608,POINT (72.891975 19.020744999999998)
202,2016-06-15,2020-06-04,0,0,0,0,3,25,33,8,4,0,Asia,0.474217,0,India,"[79.3005800000000,20.6786000000000;79.3068500000000,20.6843300000000]",20609,POINT (79.303715 20.681465)
94,2016-11-13,2020-03-06,0,0,0,0,0,17,13,5,1,0,Asia,0.562508,0,India,"[79.2035500000000,21.2506700000000;79.2107800000000,21.2566000000000]",20610,POINT (79.207165 21.253635)
3121,2012-01-20,2021-12-14,185,185,126,74,151,176,219,174,31,126,Asia,1.29791,0,India,"[79.2216000000000,21.2396400000000;79.2304300000000,21.2508400000000]",20611,POINT (79.22601499999999 21.245240000000003)
1841,2017-02-08,2021-01-30,0,0,0,0,0,256,329,6,1,4,Asia,1.19258,0,India,"[79.2900800000000,20.8608900000000;79.2994100000000,20.8705900000000]",20612,POINT (79.294745 20.865740000000002)
1988,2016-12-23,2021-10-28,0,0,0,0,1,220,186,517,204,80,Asia,1.16314,0,India,"[79.2798600000000,20.8557900000000;79.2914900000000,20.8633800000000]",20613,POINT (79.285675 20.859585)
251,2012-01-20,2019-03-15,25,25,41,27,0,8,0,6,0,0,Asia,0.753126,0,India,"[79.2570400000000,20.8623800000000;79.2635300000000,20.8711900000000]",20614,POINT (79.26028499999998 20.866785)
93,2016-04-23,2021-03-05,0,0,0,0,3,2,13,13,12,5,Asia,0.225275,1,India,"[73.7109100000000,19.9334400000000;73.7141000000000,19.9390900000000]",20615,POINT (73.71250500000001 19.936265)
7264,2012-01-24,2021-02-07,135,135,391,215,240,384,573,676,661,1108,Asia,3.73073,0,India,"[73.0239600000000,18.6794900000000;73.0425000000000,18.6955500000000]",20616,POINT (73.03323 18.68752)
2491,2012-01-27,2021-12-30,26,26,64,69,104,136,207,185,60,57,Asia,1.35066,0,India,"[73.0387700000000,18.6847500000000;73.0450700000000,18.7018600000000]",20617,POINT (73.04192 18.693305)
70,2013-04-01,2021-06-07,0,0,4,17,0,6,1,0,1,2,Asia,0.337059,0,India,"[73.1077000000000,18.5640700000000;73.1149400000000,18.5677800000000]",20618,POINT (73.11132 18.565925)
75,2012-11-17,2021-08-25,1,1,2,13,6,4,1,1,0,5,Asia,0.397136,0,India,"[73.1081900000000,18.5592600000000;73.1150400000000,18.5638800000000]",20619,POINT (73.11161499999999 18.56157)
228,2013-04-01,2021-02-03,0,0,16,45,7,13,7,2,2,10,Asia,0.850113,0,India,"[73.1151800000000,18.5591200000000;73.1226900000000,18.5681400000000]",20620,POINT (73.118935 18.56363)
146,2012-04-12,2021-04-17,5,5,9,5,0,0,1,0,0,4,Asia,0.56443,0,India,"[73.1563700000000,17.5407000000000;73.1627600000000,17.5476900000000]",20621,POINT (73.159565 17.544195000000002)
526,2012-01-24,2018-02-23,23,23,31,34,26,29,46,0,0,0,Asia,0.332682,0,India,"[74.1698000000000,18.0529000000000;74.1744800000000,18.0584900000000]",20622,POINT (74.17214 18.055695)
649,2012-01-22,2021-03-25,7,7,0,0,0,0,72,99,91,147,Asia,0.291079,0,India,"[73.9856800000000,15.6561700000000;73.9910100000000,15.6604100000000]",20623,POINT (73.98834500000001 15.658290000000001)
476,2012-01-20,2021-02-20,24,24,11,3,10,27,30,4,39,95,Asia,0.656004,0,India,"[73.0504800000000,19.0990200000000;73.0571500000000,19.1068900000000]",20624,POINT (73.05381499999999 19.102955)
164,2012-02-11,2020-01-31,10,10,6,9,6,14,10,8,2,0,Asia,0.348453,0,India,"[78.4878500000000,20.6593800000000;78.4931600000000,20.6644000000000]",20625,POINT (78.490505 20.66189)
420,2012-01-28,2021-02-23,32,32,17,17,17,28,22,14,24,27,Asia,0.746799,0,India,"[78.6345700000000,20.6929800000000;78.6424600000000,20.7002100000000]",20626,POINT (78.638515 20.696595)
958,2012-01-20,2021-03-13,58,58,68,73,59,40,33,24,33,37,Asia,1.13525,0,India,"[78.6179800000000,20.7005600000000;78.6279500000000,20.7092600000000]",20627,POINT (78.622965 20.704909999999998)
20,2016-04-12,2016-04-30,0,0,0,0,9,0,0,0,0,0,Asia,0.142677,0,India,"[79.1118900000000,19.8778200000000;79.1150100000000,19.8812700000000]",20628,POINT (79.11345 19.879545)
29,2014-09-26,2021-03-21,0,0,5,8,0,0,0,0,0,1,Asia,0.232241,0,India,"[79.0924200000000,19.8635000000000;79.0973700000000,19.8670400000000]",20629,POINT (79.09489500000001 19.86527)
4140,2012-01-20,2019-03-12,450,450,263,326,239,114,54,3,0,0,Asia,4.07694,0,India,"[79.0839100000000,19.9562100000000;79.0999200000000,19.9754400000000]",20630,POINT (79.091915 19.965825)
90,2016-05-24,2017-01-01,0,0,0,0,35,9,0,0,0,0,Asia,0.45258,1,India,"[79.0600400000000,19.9487600000000;79.0669600000000,19.9537000000000]",20631,POINT (79.0635 19.951230000000002)
47,2014-12-31,2019-04-27,0,0,1,20,1,0,0,1,0,0,Asia,0.36025,0,India,"[79.0764200000000,19.9952100000000;79.0831900000000,19.9992300000000]",20632,POINT (79.079805 19.99722)
191,2012-01-24,2019-06-21,19,19,1,12,0,15,16,12,0,0,Asia,0.444909,0,India,"[79.0743200000000,19.9873000000000;79.0821000000000,19.9916200000000]",20633,POINT (79.07821 19.98946)
75,2012-03-07,2015-06-09,2,2,2,31,0,0,0,0,0,0,Asia,0.285397,0,India,"[79.0700600000000,20.0000300000000;79.0743300000000,20.0050800000000]",20634,POINT (79.072195 20.002555)
269,2014-06-25,2021-01-02,0,0,36,28,34,15,7,1,11,2,Asia,0.39282,1,India,"[79.0256600000000,20.0880600000000;79.0322200000000,20.0925900000000]",20635,POINT (79.02893999999999 20.090325)
34,2014-12-05,2021-03-17,0,0,5,8,0,0,0,2,2,3,Asia,0.317325,1,India,"[79.0365600000000,20.0779900000000;79.0419900000000,20.0824100000000]",20636,POINT (79.039275 20.0802)
1500,2012-02-06,2021-12-23,94,94,110,142,120,147,0,33,3,2,Asia,2.57816,1,India,"[91.9059100000000,25.6612000000000;91.9210100000000,25.6724500000000]",20637,POINT (91.91346 25.666825000000003)
934,2012-05-07,2021-10-07,25,25,138,113,104,36,0,3,0,1,Asia,0.77947,1,India,"[91.2325700000000,25.5378500000000;91.2398700000000,25.5449600000000]",20638,POINT (91.23622 25.541404999999997)
29,2014-11-11,2017-01-24,0,0,4,8,1,1,0,0,0,0,Asia,0.173337,1,India,"[94.3731200000000,26.5064600000000;94.3772400000000,26.5091400000000]",20639,POINT (94.37518 26.507799999999996)
15,2013-02-04,2014-01-27,0,0,5,0,0,0,0,0,0,0,Asia,0.126594,1,India,"[95.0578800000000,26.9166700000000;95.0605500000000,26.9196700000000]",20640,POINT (95.05921500000001 26.91817)
177,2014-10-17,2021-12-10,0,0,1,2,3,36,0,0,1,1,Asia,0.599417,0,India,"[77.0503200000000,28.7539900000000;77.0559500000000,28.7629400000000]",20641,POINT (77.053135 28.758465)
97,2012-04-09,2016-05-25,29,29,1,0,3,0,0,0,0,0,Asia,0.31229,1,India,"[76.9625500000000,28.6973800000000;76.9675800000000,28.7026000000000]",20642,POINT (76.965065 28.69999)
1994,2013-10-05,2021-11-20,0,0,122,202,183,117,58,102,163,211,Asia,1.1478,0,India,"[84.9762900000000,20.8846700000000;84.9858900000000,20.8930500000000]",20643,POINT (84.98109 20.88886)
3227,2014-03-25,2021-01-22,0,0,3,3,0,242,331,403,532,469,Asia,5.25066,0,India,"[84.9854400000000,20.8572100000000;85.0016600000000,20.8798900000000]",20644,POINT (84.99355 20.86855)
18983,2012-01-20,2021-11-26,1129,1129,653,711,771,578,1209,1245,1356,1878,Asia,32.519,0,India,"[85.0976900000000,20.9468400000000;85.1662900000000,20.9800100000000]",20645,POINT (85.13199 20.963425)
63625,2012-01-20,2021-05-16,1015,1015,3069,3789,4036,3899,4464,4067,3685,3058,Asia,7.06696,0,India,"[85.1662900000000,20.9533800000000;85.1999700000000,20.9680500000000]",20646,POINT (85.18313 20.960715)
5598,2013-01-13,2021-10-09,0,0,0,5,67,245,504,719,964,1258,Asia,1.87266,0,India,"[85.0331100000000,21.0728300000000;85.0456100000000,21.0833400000000]",20647,POINT (85.03935999999999 21.078085)
2630,2012-01-20,2021-01-09,49,49,43,36,119,240,289,204,132,54,Asia,2.53051,0,India,"[85.0125900000000,20.9624000000000;85.0295000000000,20.9728900000000]",20648,POINT (85.021045 20.967644999999997)
1504,2012-01-21,2020-01-16,70,70,63,91,95,92,107,97,17,0,Asia,0.460326,0,India,"[86.8312100000000,21.5280000000000;86.8364100000000,21.5340600000000]",20649,POINT (86.83381 21.53103)
165,2012-06-01,2012-06-01,9,9,0,0,0,0,0,0,0,0,Asia,0.590737,0,India,"[86.9571800000000,20.8171700000000;86.9615200000000,20.8264000000000]",20650,POINT (86.95935 20.821785)
172,2015-03-02,2021-04-30,0,0,0,1,2,23,15,25,22,13,Asia,0.487948,0,India,"[85.7198100000000,20.5184900000000;85.7251300000000,20.5248200000000]",20651,POINT (85.72246999999999 20.521655)
664,2012-11-14,2021-01-17,4,4,35,30,45,53,47,35,48,48,Asia,0.367416,0,India,"[85.7229900000000,20.5123200000000;85.7289000000000,20.5166100000000]",20652,POINT (85.725945 20.514465)
439,2012-01-22,2021-02-15,39,39,25,33,17,19,13,14,23,12,Asia,0.583538,1,India,"[85.9115400000000,20.5293000000000;85.9174100000000,20.5361400000000]",20653,POINT (85.91447500000001 20.532719999999998)
89,2012-09-14,2021-01-31,2,2,0,15,9,7,1,4,2,4,Asia,0.366306,0,India,"[85.9051500000000,20.5307200000000;85.9108400000000,20.5351500000000]",20654,POINT (85.907995 20.532935000000002)
2060,2012-01-25,2021-10-25,167,167,76,0,34,61,83,112,209,389,Asia,0.703839,0,India,"[85.2538300000000,20.8030100000000;85.2604800000000,20.8103900000000]",20655,POINT (85.257155 20.8067)
11601,2012-01-20,2021-11-01,263,263,485,606,729,764,853,880,719,814,Asia,1.55698,0,India,"[85.2500100000000,20.7907100000000;85.2616700000000,20.8000200000000]",20656,POINT (85.25584 20.795365)
2819,2013-10-19,2021-09-23,19,19,169,327,195,168,260,217,189,228,Asia,0.702006,0,India,"[85.2640500000000,20.7839900000000;85.2704800000000,20.7916000000000]",20657,POINT (85.26726500000001 20.787795)
7527,2012-01-20,2021-09-07,159,159,348,410,281,302,439,409,376,445,Asia,2.96675,0,India,"[85.2512900000000,20.7813400000000;85.2683400000000,20.7934700000000]",20658,POINT (85.25981500000002 20.787405)
37,2017-08-08,2021-03-29,0,0,0,0,0,8,2,3,3,3,Asia,0.127843,0,India,"[86.5989200000000,20.2572000000000;86.6010200000000,20.2613300000000]",20659,POINT (86.59997000000001 20.259265)
73,2017-06-10,2021-03-29,0,0,0,0,0,12,5,12,6,10,Asia,0.209027,0,India,"[86.6012700000000,20.2552300000000;86.6045000000000,20.2596200000000]",20660,POINT (86.602885 20.257425)
2651,2015-04-26,2021-01-05,0,0,0,56,312,269,211,141,254,134,Asia,1.9662,0,India,"[86.5990600000000,20.2383700000000;86.6148600000000,20.2468100000000]",20661,POINT (86.60695999999999 20.24259)
161,2012-02-23,2020-01-21,36,36,8,1,0,1,1,2,1,0,Asia,0.268663,0,India,"[86.6157100000000,20.3036600000000;86.6199200000000,20.3079900000000]",20662,POINT (86.61781500000001 20.305825)
188,2012-02-14,2017-04-30,17,17,4,0,0,16,0,0,0,0,Asia,1.38363,0,India,"[86.6753200000000,20.2714000000000;86.6887900000000,20.2783600000000]",20663,POINT (86.68205499999998 20.27488)
9330,2014-04-29,2021-02-13,0,0,1,85,572,719,971,943,876,871,Asia,5.52534,0,India,"[85.9998900000000,20.9585600000000;86.0193800000000,20.9781200000000]",20664,POINT (86.009635 20.968339999999998)
850,2012-01-20,2020-02-27,77,77,39,39,41,30,48,55,20,0,Asia,0.596249,0,India,"[86.0240000000000,20.9967000000000;86.0300500000000,21.0035000000000]",20665,POINT (86.02702500000001 21.0001)
160,2012-01-20,2019-01-03,6,6,9,16,11,9,6,18,0,0,Asia,0.240605,0,India,"[86.0092900000000,20.9948500000000;86.0133400000000,20.9989500000000]",20666,POINT (86.011315 20.9969)
4787,2012-01-20,2021-01-03,147,147,259,206,225,272,349,209,303,333,Asia,2.00756,0,India,"[86.0502400000000,20.9380600000000;86.0652800000000,20.9472600000000]",20667,POINT (86.05776 20.94266)
642,2012-01-25,2021-12-30,36,36,47,45,40,35,39,1,0,1,Asia,0.285173,0,India,"[86.0409300000000,20.9212400000000;86.0456100000000,20.9254400000000]",20668,POINT (86.04326999999999 20.92334)
4602,2012-01-22,2021-10-25,57,57,120,200,305,308,337,384,316,380,Asia,1.49762,1,India,"[86.0435300000000,20.9462800000000;86.0534100000000,20.9567300000000]",20669,POINT (86.04847000000001 20.951505)
879,2012-02-06,2021-11-01,26,26,32,16,56,54,61,75,76,64,Asia,0.455664,1,India,"[86.0482900000000,20.9607900000000;86.0538900000000,20.9664000000000]",20670,POINT (86.05108999999999 20.963594999999998)
14819,2012-01-20,2021-03-16,461,461,334,293,501,869,1663,1260,494,582,Asia,11.2631,1,India,"[83.8339200000000,21.7270300000000;83.8545100000000,21.7663700000000]",20671,POINT (83.844215 21.746699999999997)
3963,2012-01-21,2021-01-31,266,266,191,185,160,321,165,51,188,180,Asia,7.41107,1,India,"[83.8176400000000,21.7400400000000;83.8336900000000,21.7732600000000]",20672,POINT (83.825665 21.75665)
1426,2012-05-16,2021-03-29,2,2,192,90,94,55,98,50,9,60,Asia,1.68862,1,India,"[83.8319200000000,21.7693200000000;83.8407300000000,21.7831100000000]",20673,POINT (83.83632499999999 21.776215)
3825,2012-02-26,2021-02-17,22,22,179,114,360,241,270,424,272,167,Asia,4.60101,1,India,"[83.8790100000000,21.7915800000000;83.9024400000000,21.8057000000000]",20674,POINT (83.890725 21.79864)
1380,2012-02-10,2021-03-25,2,2,61,2,24,114,148,174,144,61,Asia,0.602438,0,India,"[83.8843200000000,21.7857400000000;83.8920000000000,21.7913800000000]",20675,POINT (83.88816 21.78856)
2258,2012-01-20,2021-01-01,138,138,223,152,110,65,141,54,18,1,Asia,6.62128,1,India,"[83.8942000000000,21.8025600000000;83.9124200000000,21.8286900000000]",20676,POINT (83.90331 21.815625)
129,2012-01-29,2016-02-19,3,3,32,18,6,0,0,0,0,0,Asia,0.321541,0,India,"[83.9795600000000,21.8385200000000;83.9851800000000,21.8426300000000]",20677,POINT (83.98237 21.840575)
697,2012-01-20,2021-12-23,22,22,19,30,40,34,60,57,57,16,Asia,0.277149,0,India,"[83.9870500000000,21.7926000000000;83.9917100000000,21.7968700000000]",20678,POINT (83.98938 21.794735)
1354,2012-02-10,2021-09-20,6,6,15,4,105,113,138,141,121,44,Asia,0.537405,0,India,"[85.4145600000000,22.1283200000000;85.4213000000000,22.1339400000000]",20679,POINT (85.41793 22.13113)
18,2012-12-03,1899-12-30,4,4,0,0,0,0,0,0,0,0,Asia,0.097689,0,India,"[85.3457000000000,22.0963800000000;85.3489200000000,22.0985200000000]",20680,POINT (85.34731 22.097450000000002)
67,2012-01-25,2015-01-23,14,14,2,2,0,0,0,0,0,0,Asia,0.178417,0,India,"[85.3595200000000,22.0978000000000;85.3635400000000,22.1009300000000]",20681,POINT (85.36153 22.099365)
2702,2012-01-25,2021-02-27,113,113,131,133,132,139,174,153,141,173,Asia,0.535493,0,India,"[85.4617500000000,22.0514100000000;85.4683500000000,22.0571200000000]",20682,POINT (85.46504999999999 22.054265)
1264,2012-02-16,2021-10-09,4,4,22,31,99,89,131,90,81,63,Asia,0.474611,0,India,"[85.3116100000000,21.9651900000000;85.3172700000000,21.9711000000000]",20683,POINT (85.31443999999999 21.968145)
147,2012-01-21,2021-05-15,15,15,2,5,7,7,7,14,3,3,Asia,0.182188,0,India,"[85.9200600000000,21.1188600000000;85.9237900000000,21.1222400000000]",20684,POINT (85.921925 21.12055)
1135,2014-01-02,2021-05-09,0,0,15,17,81,110,130,73,49,45,Asia,0.723661,0,India,"[84.3721000000000,22.0959000000000;84.3805800000000,22.1020100000000]",20685,POINT (84.37634 22.098955)
15118,2012-01-20,2021-11-17,674,674,880,957,924,835,663,658,682,1171,Asia,5.26488,0,India,"[84.0136200000000,21.7493900000000;84.0295900000000,21.7730400000000]",20686,POINT (84.021605 21.761215)
3186,2012-01-28,2021-11-04,35,35,13,52,233,214,263,330,345,323,Asia,0.854283,0,India,"[85.2170100000000,21.9271500000000;85.2254400000000,21.9343000000000]",20687,POINT (85.221225 21.930725000000002)
179,2013-12-25,2021-02-13,0,0,1,13,17,2,11,20,33,15,Asia,0.505595,0,India,"[84.9218200000000,21.8442600000000;84.9293900000000,21.8489900000000]",20688,POINT (84.92560499999999 21.846625)
309,2012-01-21,2019-03-02,42,42,38,6,2,7,6,3,0,0,Asia,0.362232,0,India,"[84.8403900000000,22.1972500000000;84.8459100000000,22.2019200000000]",20689,POINT (84.84315 22.199585)
5722,2012-01-20,2021-03-24,307,307,364,312,151,240,335,416,296,323,Asia,3.20553,0,India,"[84.8385800000000,22.2034100000000;84.8562100000000,22.2163500000000]",20690,POINT (84.847395 22.20988)
12761,2012-01-20,2021-04-18,479,479,781,859,592,658,724,735,616,729,Asia,4.81153,0,India,"[84.8566400000000,22.2045500000000;84.8817000000000,22.2182100000000]",20691,POINT (84.86917 22.211380000000002)
234,2012-02-09,2021-03-02,2,2,1,4,24,21,13,10,33,30,Asia,0.319012,0,India,"[84.8606000000000,22.0798000000000;84.8645700000000,22.0855100000000]",20692,POINT (84.862585 22.082654999999995)
2488,2012-01-20,2021-04-25,21,21,16,36,80,191,254,188,282,259,Asia,2.03565,0,India,"[84.7495200000000,22.2180200000000;84.7620500000000,22.2296000000000]",20693,POINT (84.755785 22.22381)
87,2012-01-20,2014-06-25,26,26,3,0,0,0,0,0,0,0,Asia,0.371542,0,India,"[84.7691800000000,22.3064300000000;84.7764400000000,22.3100800000000]",20694,POINT (84.77280999999999 22.308254999999996)
712,2012-01-20,2021-10-14,55,55,54,41,38,45,31,0,3,4,Asia,0.614255,0,India,"[84.7613000000000,22.3057800000000;84.7689200000000,22.3115300000000]",20695,POINT (84.76510999999999 22.308655)
294,2012-04-01,2021-02-13,0,0,37,12,4,6,12,23,43,53,Asia,0.188786,0,India,"[84.7656700000000,22.3121700000000;84.7692900000000,22.3158900000000]",20696,POINT (84.76748 22.31403)
